VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2022-02-01 00:25:16,2022-02-01 00:48:17,1.0,11.1,1.0,N,138,45,1,32.5,4.25,0.5,2.0,0.0,0.3,39.55,2.5,1.25
2,2022-02-01 00:04:26,2022-02-01 00:17:25,1.0,3.25,1.0,N,164,145,1,12.5,0.5,0.5,4.57,6.55,0.3,27.42,2.5,0.0
2,2022-02-01 00:10:07,2022-02-01 00:20:00,1.0,3.49,1.0,N,141,114,1,11.5,0.5,0.5,3.0,0.0,0.3,18.3,2.5,0.0
2,2022-02-01 00:29:48,2022-02-01 00:50:16,1.0,7.78,1.0,N,249,116,1,24.0,0.5,0.5,6.95,0.0,0.3,34.75,2.5,0.0
1,2022-02-01 00:13:12,2022-02-01 00:37:37,1.0,9.4,1.0,N,132,121,2,29.5,1.75,0.5,0.0,0.0,0.3,32.05,0.0,1.25
1,2022-02-01 00:07:33,2022-02-01 00:15:34,1.0,1.4,1.0,N,229,48,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 00:25:52,2022-02-01 00:46:32,1.0,14.61,1.0,N,132,179,2,39.5,0.5,0.5,0.0,0.0,0.3,42.05,0.0,1.25
1,2022-02-01 00:26:53,2022-02-01 00:43:15,1.0,7.6,1.0,N,164,56,2,23.5,3.0,0.5,0.0,6.55,0.3,33.85,2.5,0.0
2,2022-02-01 00:04:39,2022-02-01 00:12:47,1.0,1.72,1.0,N,249,231,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-02-01 00:07:28,2022-02-01 00:13:50,6.0,1.83,1.0,N,170,113,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-02-01 00:17:10,2022-02-01 00:32:45,6.0,4.44,1.0,N,107,146,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5,0.0
1,2022-02-01 00:10:58,2022-02-01 00:19:26,1.0,1.5,1.0,N,107,144,1,8.5,3.0,0.5,1.0,0.0,0.3,13.3,2.5,0.0
1,2022-02-01 00:20:12,2022-02-01 00:24:42,1.0,1.4,1.0,N,144,249,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-02-01 00:49:55,2022-02-01 01:05:14,1.0,4.2,1.0,N,48,45,1,15.0,3.0,0.5,5.0,0.0,0.3,23.8,2.5,0.0
2,2022-02-01 00:04:35,2022-02-01 00:11:01,1.0,1.18,1.0,N,107,114,1,6.5,0.5,0.5,3.09,0.0,0.3,13.39,2.5,0.0
2,2022-02-01 00:17:01,2022-02-01 00:36:11,1.0,8.53,1.0,N,114,42,1,25.5,0.5,0.5,1.0,0.0,0.3,30.3,2.5,0.0
2,2022-02-01 00:11:46,2022-02-01 00:28:38,1.0,7.26,1.0,N,161,244,1,22.5,0.5,0.5,5.0,0.0,0.3,31.3,2.5,0.0
2,2022-02-01 00:49:59,2022-02-01 00:53:44,2.0,0.71,1.0,N,68,90,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-02-01 00:10:48,2022-02-01 00:39:50,1.0,20.25,1.0,N,132,259,1,53.0,0.5,0.5,0.0,6.55,0.3,62.1,0.0,1.25
2,2022-02-01 00:17:10,2022-02-01 00:33:19,1.0,8.53,1.0,N,138,236,1,24.5,0.5,0.5,3.48,6.55,0.3,38.33,2.5,0.0
2,2022-02-01 00:52:42,2022-02-01 01:31:34,2.0,15.54,1.0,N,132,226,2,48.0,0.5,0.5,0.0,0.0,0.3,50.55,0.0,1.25
1,2022-02-01 00:13:53,2022-02-01 00:29:58,1.0,4.4,1.0,N,138,146,1,14.5,1.75,0.5,3.4,0.0,0.3,20.45,0.0,1.25
1,2022-02-01 00:46:47,2022-02-01 01:08:51,1.0,11.1,1.0,N,138,241,1,31.0,1.75,0.5,10.05,6.55,0.3,50.15,0.0,1.25
2,2022-02-01 00:30:41,2022-02-01 00:39:36,1.0,1.92,1.0,N,138,7,2,9.0,0.5,0.5,0.0,0.0,0.3,11.55,0.0,1.25
2,2022-02-01 00:50:44,2022-02-01 01:07:35,1.0,11.49,1.0,N,138,241,2,31.5,0.5,0.5,0.0,6.55,0.3,40.6,0.0,1.25
1,2022-02-01 00:06:26,2022-02-01 00:09:55,1.0,0.5,1.0,N,17,61,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0.0,0.0
2,2022-02-01 00:08:26,2022-02-01 00:22:38,2.0,3.38,1.0,N,141,41,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5,0.0
2,2022-02-01 00:30:04,2022-02-01 00:44:12,2.0,4.06,1.0,N,237,179,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5,0.0
2,2022-02-01 00:01:04,2022-02-01 00:14:18,3.0,3.01,1.0,N,107,13,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5,0.0
2,2022-02-01 00:39:43,2022-02-01 00:50:12,3.0,3.16,1.0,N,48,236,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5,0.0
2,2022-02-01 00:10:02,2022-02-01 00:42:02,2.0,17.53,1.0,N,138,165,1,48.5,0.5,0.5,12.76,0.0,0.3,63.81,0.0,1.25
1,2022-02-01 00:17:42,2022-02-01 00:27:43,1.0,2.2,1.0,N,141,107,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-02-01 00:17:30,2022-02-01 00:39:57,1.0,5.58,1.0,N,114,17,1,19.5,0.5,0.5,5.0,0.0,0.3,28.3,2.5,0.0
1,2022-02-01 00:45:06,2022-02-01 01:01:48,1.0,8.9,1.0,N,138,170,1,26.0,4.25,0.5,6.2,0.0,0.3,37.25,2.5,1.25
2,2022-02-01 00:13:45,2022-02-01 00:18:25,1.0,1.49,1.0,N,90,163,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-02-01 00:21:58,2022-02-01 00:28:27,1.0,1.71,1.0,N,230,236,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-02-01 00:46:43,2022-02-01 00:51:46,1.0,1.29,1.0,N,48,233,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5,0.0
1,2022-02-01 00:22:26,2022-02-01 00:25:32,1.0,0.6,1.0,N,161,100,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-02-01 00:36:26,2022-02-01 00:58:28,1.0,13.98,1.0,N,132,226,1,38.5,0.5,0.5,6.08,0.0,0.3,47.13,0.0,1.25
2,2022-02-01 00:49:45,2022-02-01 01:12:37,1.0,13.61,1.0,N,132,149,1,37.5,0.5,0.5,8.01,0.0,0.3,48.06,0.0,1.25
1,2022-02-01 00:36:17,2022-02-01 00:46:45,1.0,4.9,1.0,N,138,92,2,15.5,1.75,0.5,0.0,0.0,0.3,18.05,0.0,1.25
2,2022-02-01 00:16:39,2022-02-01 00:18:57,1.0,0.54,1.0,N,249,231,1,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5,0.0
2,2022-02-01 00:19:22,2022-02-01 00:48:46,2.0,17.41,2.0,N,132,170,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
2,2022-02-01 00:02:54,2022-02-01 00:10:48,1.0,1.9,1.0,N,41,168,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,0.0,0.0
1,2022-02-01 00:26:02,2022-02-01 00:29:44,1.0,0.6,1.0,N,234,90,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-02-01 00:08:40,2022-02-01 00:22:46,1.0,3.55,1.0,N,79,141,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5,0.0
2,2022-02-01 00:15:46,2022-02-01 00:31:51,1.0,9.86,1.0,N,132,39,1,27.5,0.5,0.5,5.76,0.0,0.3,35.81,0.0,1.25
2,2022-02-01 00:19:00,2022-02-01 00:40:05,1.0,10.15,1.0,N,138,107,1,29.0,0.5,0.5,4.0,6.55,0.3,44.6,2.5,1.25
2,2022-02-01 00:53:25,2022-02-01 00:59:00,1.0,1.59,1.0,N,229,237,1,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5,0.0
2,2022-02-01 00:04:54,2022-02-01 00:38:27,1.0,18.84,2.0,N,132,50,1,52.0,0.0,0.5,11.36,6.55,0.3,74.46,2.5,1.25
1,2022-02-01 00:43:05,2022-02-01 00:55:03,1.0,5.2,1.0,N,132,203,2,17.0,1.75,0.5,0.0,0.0,0.3,19.55,0.0,1.25
2,2022-02-01 00:06:57,2022-02-01 00:32:35,1.0,17.42,2.0,N,132,224,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-02-01 00:54:48,2022-02-01 01:04:56,1.0,1.68,1.0,N,114,4,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
1,2022-02-01 00:29:53,2022-02-01 01:10:11,2.0,8.1,5.0,N,114,265,1,45.0,0.0,0.0,11.4,11.75,0.3,68.45,0.0,0.0
2,2022-01-31 23:56:17,2022-02-01 00:09:08,1.0,3.55,1.0,N,79,50,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5,0.0
2,2022-02-01 00:53:20,2022-02-01 01:37:15,1.0,10.01,1.0,N,68,243,1,35.5,0.5,0.5,0.0,0.0,0.3,39.3,2.5,0.0
2,2022-02-01 00:29:59,2022-02-01 00:56:30,1.0,17.73,2.0,N,132,140,1,52.0,0.0,0.5,10.0,0.0,0.3,66.55,2.5,1.25
2,2022-02-01 00:45:22,2022-02-01 01:06:27,1.0,4.46,1.0,N,114,170,1,17.5,0.5,0.5,5.32,0.0,0.3,26.62,2.5,0.0
2,2022-02-01 00:03:38,2022-02-01 00:12:15,1.0,1.07,1.0,N,186,246,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-02-01 00:15:42,2022-02-01 00:23:06,1.0,1.38,1.0,N,246,164,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 00:25:55,2022-02-01 00:32:26,1.0,1.39,1.0,N,107,158,1,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5,0.0
2,2022-02-01 00:35:58,2022-02-01 00:49:10,1.0,3.9,1.0,N,90,237,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5,0.0
2,2022-02-01 00:49:57,2022-02-01 00:52:43,1.0,0.75,1.0,N,237,263,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5,0.0
2,2022-02-01 00:20:11,2022-02-01 00:27:01,1.0,0.78,1.0,N,79,148,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5,0.0
2,2022-02-01 00:04:57,2022-02-01 00:09:10,1.0,1.27,1.0,N,239,151,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-02-01 00:03:12,2022-02-01 00:05:26,1.0,0.57,1.0,N,141,140,4,-4.0,-0.5,-0.5,0.0,0.0,-0.3,-7.8,-2.5,0.0
2,2022-02-01 00:03:12,2022-02-01 00:05:26,1.0,0.57,1.0,N,141,140,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-02-01 00:13:14,2022-02-01 00:17:02,1.0,1.17,1.0,N,141,229,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-02-01 00:27:51,2022-02-01 00:35:33,1.0,1.41,1.0,N,161,137,1,7.5,0.5,0.5,1.0,0.0,0.3,12.3,2.5,0.0
2,2022-02-01 00:10:56,2022-02-01 00:28:53,1.0,8.88,1.0,N,233,244,1,26.5,0.5,0.5,3.0,0.0,0.3,33.3,2.5,0.0
2,2022-02-01 00:45:46,2022-02-01 00:51:48,1.0,1.55,1.0,N,263,75,1,7.0,0.5,0.5,2.5,0.0,0.3,13.3,2.5,0.0
1,2022-02-01 00:01:12,2022-02-01 00:09:04,1.0,1.6,1.0,N,238,41,1,8.0,3.0,0.5,1.0,0.0,0.3,12.8,2.5,0.0
1,2022-02-01 00:12:29,2022-02-01 00:15:28,1.0,0.7,1.0,N,75,74,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0,0.0
2,2022-02-01 00:06:18,2022-02-01 00:39:10,1.0,18.43,2.0,N,132,163,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
2,2022-02-01 00:09:44,2022-02-01 00:16:35,1.0,1.1,1.0,N,48,162,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 00:40:48,2022-02-01 00:44:30,1.0,0.71,1.0,N,42,42,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0,0.0
2,2022-02-01 00:47:43,2022-02-01 00:55:03,1.0,1.27,1.0,N,137,186,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 00:04:54,2022-02-01 00:16:42,1.0,3.19,1.0,N,246,166,1,11.0,0.5,0.5,4.44,0.0,0.3,19.24,2.5,0.0
2,2022-02-01 00:09:30,2022-02-01 00:24:22,2.0,3.8,1.0,N,41,140,1,14.0,0.5,0.5,5.34,0.0,0.3,23.14,2.5,0.0
2,2022-02-01 00:31:57,2022-02-01 00:40:39,2.0,3.5,1.0,N,141,79,1,11.0,0.5,0.5,4.44,0.0,0.3,19.24,2.5,0.0
2,2022-02-01 00:29:35,2022-02-01 00:59:25,6.0,18.04,2.0,N,132,186,1,52.0,0.0,0.5,15.78,6.55,0.3,78.88,2.5,1.25
2,2022-02-01 00:24:28,2022-02-01 00:26:50,1.0,0.87,1.0,N,90,249,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-02-01 00:29:05,2022-02-01 00:46:37,1.0,4.16,1.0,N,249,237,1,15.5,0.5,0.5,1.93,0.0,0.3,21.23,2.5,0.0
2,2022-02-01 00:13:12,2022-02-01 00:43:30,1.0,10.9,1.0,N,114,22,1,33.0,0.5,0.5,11.04,0.0,0.3,47.84,2.5,0.0
2,2022-02-01 00:37:12,2022-02-01 00:38:31,1.0,0.66,1.0,N,237,237,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-02-01 00:39:01,2022-02-01 00:54:44,1.0,3.24,1.0,N,237,238,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5,0.0
1,2022-02-01 00:29:55,2022-02-01 00:36:11,2.0,0.7,1.0,N,211,231,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5,0.0
2,2022-02-01 00:07:47,2022-02-01 00:09:42,1.0,0.77,1.0,N,186,90,1,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5,0.0
2,2022-02-01 00:22:36,2022-02-01 00:26:19,1.0,0.91,1.0,N,234,246,1,5.0,0.5,0.5,1.2,0.0,0.3,10.0,2.5,0.0
2,2022-02-01 00:30:08,2022-02-01 00:30:17,1.0,0.01,1.0,N,90,264,3,-2.5,-0.5,-0.5,0.0,0.0,-0.3,-3.8,0.0,0.0
2,2022-02-01 00:30:08,2022-02-01 00:30:17,1.0,0.01,1.0,N,90,264,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0,0.0
2,2022-02-01 00:57:42,2022-02-01 01:13:59,1.0,5.85,1.0,N,249,75,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5,0.0
2,2022-02-01 00:05:36,2022-02-01 00:29:55,1.0,14.17,1.0,N,70,249,1,40.0,0.5,0.5,7.55,6.55,0.3,57.9,2.5,0.0
2,2022-02-01 00:25:33,2022-02-01 00:44:36,4.0,5.32,1.0,N,161,256,1,18.5,0.5,0.5,2.0,0.0,0.3,24.3,2.5,0.0
2,2022-02-01 00:55:41,2022-02-01 01:13:09,1.0,5.59,1.0,N,239,231,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5,0.0
1,2022-02-01 00:04:56,2022-02-01 00:11:32,1.0,1.1,1.0,Y,148,79,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-02-01 00:35:03,2022-02-01 01:00:40,2.0,17.7,1.0,N,132,49,1,47.5,1.75,0.5,12.5,0.0,0.3,62.55,0.0,1.25
1,2022-02-01 00:40:49,2022-02-01 01:13:08,1.0,18.6,2.0,N,132,234,1,52.0,3.75,0.5,18.9,6.55,0.3,82.0,2.5,1.25
2,2022-02-01 00:20:54,2022-02-01 00:25:53,1.0,0.83,1.0,N,162,48,1,5.5,0.5,0.5,0.93,0.0,0.3,10.23,2.5,0.0
2,2022-02-01 00:28:48,2022-02-01 00:36:04,1.0,1.94,1.0,N,68,143,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-02-01 00:40:22,2022-02-01 00:43:46,1.0,0.64,1.0,N,50,48,1,4.5,0.5,0.5,0.83,0.0,0.3,9.13,2.5,0.0
2,2022-02-01 00:56:10,2022-02-01 00:59:55,1.0,1.04,1.0,N,90,158,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-02-01 00:09:12,2022-02-01 00:29:24,1.0,9.35,1.0,N,264,48,1,27.5,0.5,0.5,7.57,6.55,0.3,45.42,2.5,0.0
1,2022-02-01 00:05:17,2022-02-01 00:05:19,0.0,0.0,1.0,N,112,112,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0,0.0
1,2022-02-01 00:34:40,2022-02-01 00:52:43,0.0,4.6,1.0,N,48,179,3,16.5,3.0,0.5,0.0,0.0,0.3,20.3,2.5,0.0
2,2022-02-01 00:01:00,2022-02-01 00:04:37,1.0,0.72,1.0,N,230,48,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
1,2022-02-01 00:01:38,2022-02-01 00:11:12,1.0,1.8,1.0,N,161,140,1,9.0,3.0,0.5,2.0,0.0,0.3,14.8,2.5,0.0
1,2022-02-01 00:15:32,2022-02-01 00:20:38,1.0,1.0,1.0,N,140,229,1,6.0,3.0,0.5,1.5,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 00:28:51,2022-02-01 00:38:24,1.0,5.5,1.0,N,140,87,1,16.5,3.0,0.5,4.05,0.0,0.3,24.35,2.5,0.0
1,2022-02-01 00:51:07,2022-02-01 01:01:39,2.0,1.4,1.0,N,148,4,4,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,2022-02-01 00:41:27,2022-02-01 00:58:07,1.0,5.41,1.0,N,68,25,1,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5,0.0
2,2022-02-01 00:44:04,2022-02-01 01:16:02,2.0,17.41,2.0,N,132,161,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-02-01 00:25:15,2022-02-01 00:46:14,1.0,5.65,1.0,N,249,17,1,19.5,0.5,0.5,6.99,0.0,0.3,30.29,2.5,0.0
2,2022-02-01 00:36:55,2022-02-01 00:41:03,1.0,0.74,1.0,N,41,24,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0,0.0
2,2022-01-31 23:56:53,2022-02-01 00:08:53,1.0,3.47,1.0,N,107,236,1,12.0,0.5,0.5,4.74,0.0,0.3,20.54,2.5,0.0
2,2022-02-01 00:04:10,2022-02-01 00:21:20,2.0,2.95,1.0,N,249,237,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5,0.0
2,2022-02-01 00:35:32,2022-02-01 00:38:02,1.0,0.7,1.0,N,48,143,1,4.0,0.5,0.5,0.78,0.0,0.3,8.58,2.5,0.0
2,2022-02-01 00:47:58,2022-02-01 00:50:55,1.0,0.8,1.0,N,48,163,1,4.5,0.5,0.5,1.24,0.0,0.3,9.54,2.5,0.0
2,2022-02-01 00:01:29,2022-02-01 00:26:15,3.0,7.77,1.0,N,138,130,2,26.0,0.5,0.5,0.0,0.0,0.3,28.55,0.0,1.25
2,2022-02-01 00:36:37,2022-02-01 00:57:01,1.0,14.59,1.0,N,132,129,2,39.5,0.5,0.5,0.0,0.0,0.3,42.05,0.0,1.25
2,2022-01-31 23:51:58,2022-02-01 00:33:23,5.0,5.95,1.0,N,141,163,2,27.5,0.5,0.5,0.0,0.0,0.3,31.3,2.5,0.0
2,2022-02-01 00:08:26,2022-02-01 00:31:27,2.0,14.13,1.0,N,132,129,1,39.0,0.5,0.5,8.31,0.0,0.3,49.86,0.0,1.25
2,2022-02-01 00:26:40,2022-02-01 00:33:18,1.0,1.18,1.0,N,100,137,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 00:55:21,2022-02-01 01:01:53,1.0,2.58,1.0,N,125,170,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-02-01 00:04:51,2022-02-01 00:15:59,1.0,2.26,1.0,N,186,79,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5,0.0
